id:ID(Point),lat,lon
"36.024861 -93.631029",36.024861,-93.631029
"36.024872 -93.478921",36.024872,-93.478921
"36.024872 -93.58276",36.024872, -93.58276
"36.024878 -93.577369",36.024878,-93.577369
"36.024878 -93.651849",36.024878,-93.651849
"36.024888 -93.62891",36.024888, -93.62891
"36.024899 -93.58151",36.024899, -93.58151
"36.024899 -93.621411",36.024899,-93.621411
"36.024899 -93.628749",36.024899,-93.628749
"36.024899 -93.73239",36.024899, -93.73239
"36.02491 -93.469887",36.02491 ,-93.469887
"36.02491 -93.600409",36.02491 ,-93.600409
"36.02491 -93.621679",36.02491 ,-93.621679
"36.02491 -93.62854",36.02491 , -93.62854
"36.02491 -93.631249",36.02491 ,-93.631249
"36.02492 -93.577578",36.02492 ,-93.577578
"36.024947 -93.620901",36.024947,-93.620901
"36.024958 -93.600441",36.024958,-93.600441
"36.024969 -93.62736",36.024969, -93.62736
"36.024979 -93.467929",36.024979,-93.467929
"36.024979 -93.577868",36.024979,-93.577868
"36.02499 -93.627097",36.02499 ,-93.627097
"36.02499 -93.631539",36.02499 ,-93.631539
"36.025001 -93.57812",36.025001, -93.57812
"36.025001 -93.578608",36.025001,-93.578608
"36.025001 -93.624292",36.025001,-93.624292
"36.025012 -93.578367",36.025012,-93.578367
"36.025012 -93.683729",36.025012,-93.683729
"36.025049 -93.541041",36.025049,-93.541041
"36.025049 -93.60049",36.025049, -93.60049
"36.025071 -93.620408",36.025071,-93.620408
"36.025071 -93.685467",36.025071,-93.685467
"36.025081 -93.577702",36.025081,-93.577702
"36.025081 -93.732368",36.025081,-93.732368
"36.02514 -93.582701",36.02514 ,-93.582701
"36.02514 -93.6242",36.02514 ,4 -93.6242
"36.025151 -93.582267",36.025151,-93.582267
"36.025151 -93.624292",36.025151,-93.624292
"36.025151 -93.651849",36.025151,-93.651849
"36.025162 -93.624458",36.025162,-93.624458
"36.025162 -93.685467",36.025162,-93.685467
"36.025189 -93.582358",36.025189,-93.582358
"36.025202 -93.589883",36.025202,-93.589883
"36.025232 -93.625692",36.025232,-93.625692
"36.025242 -93.470172",36.025242,-93.470172
"36.025242 -93.490921",36.025242,-93.490921
"36.025242 -93.625461",36.025242,-93.625461
"36.025242 -93.740077",36.025242,-93.740077
"36.025258 -93.58253",36.025258, -93.58253
"36.025269 -93.68551",36.025269, -93.68551
"36.025291 -93.508747",36.025291,-93.508747
"36.025291 -93.795937",36.025291,-93.795937
"36.025301 -93.668441",36.025301,-93.668441
"36.025328 -93.582707",36.025328,-93.582707
"36.025328 -93.619431",36.025328,-93.619431
"36.025339 -93.732261",36.025339,-93.732261
"36.025382 -93.491388",36.025382,-93.491388
"36.025398 -93.61919",36.025398, -93.61919
"36.025409 -93.795057",36.025409,-93.795057
"36.02543 -93.51026",36.02543 , -93.51026
"36.02543 -93.683879",36.02543 ,-93.683879
"36.025452 -93.508747",36.025452,-93.508747
"36.025462 -93.510099",36.025462,-93.510099
"36.025462 -93.589058",36.025462,-93.589058
"36.025462 -93.651988",36.025462,-93.651988
"36.025465 -93.707084",36.025465,-93.707084
"36.025468 -93.618991",36.025468,-93.618991
"36.025478 -93.795019",36.025478,-93.795019
"36.025511 -93.577997",36.025511,-93.577997
"36.025511 -93.588827",36.025511,-93.588827
"36.025511 -93.685768",36.025511,-93.685768
"36.025511 -93.79606",36.025511, -93.79606
"36.025511 -93.796339",36.025511,-93.796339
"36.025521 -93.668661",36.025521,-93.668661
"36.025521 -93.739959",36.025521,-93.739959
"36.025548 -93.492659",36.025548,-93.492659
"36.025559 -93.684738",36.025559,-93.684738
"36.025591 -93.470419",36.025591,-93.470419
"36.025612 -93.796538",36.025612,-93.796538
"36.025629 -93.509911",36.025629,-93.509911
"36.025629 -93.510389",36.025629,-93.510389
"36.025629 -93.540789",36.025629,-93.540789
"36.025682 -93.739857",36.025682,-93.739857
"36.025698 -93.618557",36.025698,-93.618557
"36.025698 -93.668961",36.025698,-93.668961
"36.025709 -93.600828",36.025709,-93.600828
"36.025709 -93.68521",36.025709, -93.68521
"36.02573 -93.554651",36.02573 ,-93.554651
"36.02573 -93.554838",36.02573 ,-93.554838
"36.02573 -93.759657",36.02573 ,-93.759657
"36.025752 -93.586977",36.025752,-93.586977
"36.025757 -93.79518",36.025757, -93.79518
"36.025768 -93.73202",36.025768, -93.73202
"36.025789 -93.65202",36.025789, -93.65202
"36.025822 -93.583871",36.025822,-93.583871
"36.025838 -93.61838",36.025838, -93.61838
"36.025838 -93.686229",36.025838,-93.686229
"36.025859 -93.739648",36.025859,-93.739648
"36.02587 -93.555091",36.02587 ,-93.555091
"36.025881 -93.434928",36.025881,-93.434928
"36.025902 -93.58386",36.025902, -93.58386
"36.025918 -93.584091",36.025918,-93.584091
"36.025988 -93.470649",36.025988,-93.470649
"36.026009 -93.686031",36.026009,-93.686031
"36.026042 -93.508849",36.026042,-93.508849
"36.026042 -93.510351",36.026042,-93.510351
"36.026052 -93.434879",36.026052,-93.434879
"36.026058 -93.601058",36.026058,-93.601058
"36.026068 -93.584471",36.026068,-93.584471
"36.026078 -93.706681",36.026078,-93.706681
"36.026079 -93.738999",36.026079,-93.738999
"36.02609 -93.554221",36.02609 ,-93.554221
"36.026127 -93.584659",36.026127,-93.584659
"36.02616 -93.5857",36.02616 ,6 -93.5857
"36.02617 -93.584858",36.02617 ,-93.584858
"36.026192 -93.685896",36.026192,-93.685896
"36.026197 -93.585067",36.026197,-93.585067
"36.026197 -93.585491",36.026197,-93.585491
"36.026208 -93.585281",36.026208,-93.585281
"36.026229 -93.540757",36.026229,-93.540757
"36.02624 -93.476598",36.02624 ,-93.476598
"36.026251 -93.510528",36.026251,-93.510528
"36.026262 -93.470767",36.026262,-93.470767
"36.026288 -93.434788",36.026288,-93.434788
"36.026288 -93.738698",36.026288,-93.738698
"36.026299 -93.68735",36.026299, -93.68735
"36.026331 -93.759427",36.026331,-93.759427
"36.026347 -93.685821",36.026347,-93.685821
"36.026376 -93.477067",36.026376,-93.477067
"36.02638 -93.732379",36.02638 ,-93.732379
"36.026412 -93.55574",36.026412, -93.55574
"36.026412 -93.601337",36.026412,-93.601337
"36.026428 -93.434692",36.026428,-93.434692
"36.02646 -93.47566",36.02646 , -93.47566
"36.026492 -93.685998",36.026492,-93.685998
"36.026492 -93.759502",36.026492,-93.759502
"36.02654 -93.68735",36.02654 , -93.68735
"36.026549 -93.67043",36.026549, -93.67043
"36.026551 -93.686159",36.026551,-93.686159
"36.026567 -93.731821",36.026567,-93.731821
"36.026578 -93.49407",36.026578, -93.49407
"36.0266 -93.555927",36.0266 -,-93.555927
"36.0266 -93.686578",36.0266 -,-93.686578
"36.02661 -93.687189",36.02661 ,-93.687189
"36.02661 -93.731778",36.02661 ,-93.731778
"36.026632 -93.583962",36.026632,-93.583962
"36.026642 -93.475499",36.026642,-93.475499
"36.026648 -93.636769",36.026648,-93.636769
"36.026648 -93.686411",36.026648,-93.686411
"36.026659 -93.731768",36.026659,-93.731768
"36.02668 -93.477961",36.02668 ,-93.477961
"36.02668 -93.494161",36.02668 ,-93.494161
"36.02676 -93.637279",36.02676 ,-93.637279
"36.02676 -93.652621",36.02676 ,-93.652621
"36.026782 -93.55309",36.026782, -93.55309
"36.026798 -93.686417",36.026798,-93.686417
"36.026809 -93.509241",36.026809,-93.509241
"36.026841 -93.637939",36.026841,-93.637939
"36.026852 -93.760001",36.026852,-93.760001
"36.026862 -93.556078",36.026862,-93.556078
"36.026868 -93.583962",36.026868,-93.583962
"36.0269 -93.509107",36.0269 -,-93.509107
"36.0269 -93.63847",36.0269 -, -93.63847
"36.059011 -93.505207",36.059011,-93.505207
"36.059022 -93.62273",36.059022, -93.62273
"36.059022 -93.70067",36.059022, -93.70067
"36.059038 -93.545418",36.059038,-93.545418
"36.059038 -93.700847",36.059038,-93.700847
"36.05907 -93.570991",36.05907 ,-93.570991
"36.05907 -93.648388",36.05907 ,-93.648388
"36.059092 -93.464791",36.059092,-93.464791
"36.059092 -93.739289",36.059092,-93.739289
"36.059108 -93.54514",36.059108, -93.54514
"36.059119 -93.487091",36.059119,-93.487091
"36.05914 -93.701367",36.05914 ,-93.701367
"36.059162 -93.521987",36.059162,-93.521987
"36.059269 -93.745758",36.059269,-93.745758
"36.05929 -93.464158",36.05929 ,-93.464158
"36.059301 -93.701507",36.059301,-93.701507
"36.059339 -93.570588",36.059339,-93.570588
"36.059349 -93.448961",36.059349,-93.448961
"36.059371 -93.611578",36.059371,-93.611578
"36.059398 -93.52204",36.059398, -93.52204
"36.059478 -93.69522",36.059478, -93.69522
"36.05951 -93.546658",36.05951 ,-93.546658
"36.05951 -93.75882",36.05951 , -93.75882
"36.059521 -93.73961",36.059521, -93.73961
"36.059548 -93.522078",36.059548,-93.522078
"36.059548 -93.59358",36.059548, -93.59358
"36.059569 -93.485718",36.059569,-93.485718
"36.059612 -93.463418",36.059612,-93.463418
"36.059612 -93.611771",36.059612,-93.611771
"36.059617 -93.698412",36.059617,-93.698412
"36.05966 -93.544828",36.05966 ,-93.544828
"36.059741 -93.522148",36.059741,-93.522148
"36.059741 -93.693707",36.059741,-93.693707
"36.059741 -93.6947",36.059741,1 -93.6947
"36.059762 -93.546341",36.059762,-93.546341
"36.059762 -93.693648",36.059762,-93.693648
"36.059768 -93.479747",36.059768,-93.479747
"36.059768 -93.611798",36.059768,-93.611798
"36.0598 -93.480171",36.0598 -,-93.480171
"36.059811 -93.575567",36.059811,-93.575567
"36.059811 -93.73975",36.059811, -93.73975
"36.059846 -93.53337",36.059846, -93.53337
"36.059848 -93.462887",36.059848,-93.462887
"36.059859 -93.471202",36.059859,-93.471202
"36.059859 -93.560321",36.059859,-93.560321
"36.059902 -93.776652",36.059902,-93.776652
"36.059918 -93.522228",36.059918,-93.522228
"36.059929 -93.478369",36.059929,-93.478369
"36.059929 -93.570009",36.059929,-93.570009
"36.05995 -93.504928",36.05995 ,-93.504928
"36.059972 -93.47206",36.059972, -93.47206
"36.059998 -93.560498",36.059998,-93.560498
"36.060031 -93.544791",36.060031,-93.544791
"36.060041 -93.477457",36.060041,-93.477457
"36.060052 -93.448371",36.060052,-93.448371
"36.060052 -93.569848",36.060052,-93.569848
"36.060052 -93.575507",36.060052,-93.575507
"36.060057 -93.472409",36.060057,-93.472409
"36.060068 -93.544448",36.060068,-93.544448
"36.060068 -93.702489",36.060068,-93.702489
"36.06009 -93.560729",36.06009 ,-93.560729
"36.060111 -93.693471",36.060111,-93.693471
"36.060138 -93.478331",36.060138,-93.478331
"36.060159 -93.52203",36.060159, -93.52203
"36.060159 -93.562161",36.060159,-93.562161
"36.06017 -93.569558",36.06017 ,-93.569558
"36.060191 -93.522368",36.060191,-93.522368
"36.060202 -93.462308",36.060202,-93.462308
"36.060202 -93.69243",36.060202, -93.69243
"36.060208 -93.482349",36.060208,-93.482349
"36.060208 -93.56936",36.060208, -93.56936
"36.060208 -93.692559",36.060208,-93.692559
"36.060208 -93.69338",36.060208, -93.69338
"36.060218 -93.476389",36.060218,-93.476389
"36.060229 -93.66387",36.060229, -93.66387
"36.06024 -93.483851",36.06024 ,-93.483851
"36.06024 -93.50488",36.06024 , -93.50488
"36.06024 -93.575341",36.06024 ,-93.575341
"36.06024 -93.739997",36.06024 ,-93.739997
"36.060261 -93.692291",36.060261,-93.692291
"36.060288 -93.727079",36.060288,-93.727079
"36.060299 -93.69323",36.060299, -93.69323
"36.06032 -93.48318",36.06032 , -93.48318
"36.06032 -93.483459",36.06032 ,-93.483459
"36.060331 -93.462179",36.060331,-93.462179
"36.060331 -93.69221",36.060331, -93.69221
"36.060358 -93.69301",36.060358, -93.69301
"36.060369 -93.567198",36.060369,-93.567198
"36.06039 -93.457581",36.06039 ,-93.457581
"36.06046 -93.574907",36.06046 ,-93.574907
"36.06047 -93.744658",36.06047 ,-93.744658
"36.060492 -93.563132",36.060492,-93.563132
"36.060492 -93.69243",36.060492, -93.69243
"36.060529 -93.61175",36.060529, -93.61175
"36.060529 -93.740431",36.060529,-93.740431
"36.06054 -93.56333",36.06054 , -93.56333
"36.060551 -93.563609",36.060551,-93.563609
"36.060562 -93.703207",36.060562,-93.703207
"36.06061 -93.474361",36.06061 ,-93.474361
"36.060631 -93.727138",36.060631,-93.727138
"36.060647 -93.447647",36.060647,-93.447647
"36.06068 -93.533037",36.06068 ,-93.533037
"36.060771 -93.522711",36.060771,-93.522711
"36.060792 -93.569499",36.060792,-93.569499
"36.060808 -93.543552",36.060808,-93.543552
"36.060808 -93.649011",36.060808,-93.649011
"36.060819 -93.744471",36.060819,-93.744471
"36.060867 -93.758397",36.060867,-93.758397
"36.0609 -93.447389",36.0609 -,-93.447389
"36.0609 -93.77692",36.0609 -, -93.77692
"36.060921 -93.74078",36.060921, -93.74078
"36.060932 -93.543519",36.060932,-93.543519
"36.060943 -93.612447",36.060943,-93.612447
"36.060943 -93.703958",36.060943,-93.703958
"36.06098 -93.488341",36.06098 ,-93.488341
"36.06098 -93.612629",36.06098 ,-93.612629
"36.060991 -93.504788",36.060991,-93.504788
"36.061012 -93.543557",36.061012,-93.543557
"36.061028 -93.46176",36.061028, -93.46176
"36.061039 -93.504917",36.061039,-93.504917
"36.061082 -93.704087",36.061082,-93.704087
"36.06113 -93.543637",36.06113 ,-93.543637
"36.061168 -93.704109",36.061168,-93.704109
"36.061189 -93.478277",36.061189,-93.478277
"36.061238 -93.744369",36.061238,-93.744369
"36.061259 -93.458359",36.061259,-93.458359
"36.061264 -93.622785",36.061264,-93.622785
"36.061302 -93.505411",36.061302,-93.505411
"36.061361 -93.440421",36.061361,-93.440421
"36.061372 -93.52307",36.061372, -93.52307
"36.061382 -93.505271",36.061382,-93.505271
"36.06142 -93.440297",36.06142 ,-93.440297
"36.061457 -93.441118",36.061457,-93.441118
"36.061559 -93.446681",36.061559,-93.446681
"36.061559 -93.488727",36.061559,-93.488727
"36.061581 -93.522207",36.061581,-93.522207
"36.061618 -93.441311",36.061618,-93.441311
"36.06164 -93.622789",36.06164 ,-93.622789
"36.06164 -93.651017",36.06164 ,-93.651017
"36.061672 -93.440308",36.061672,-93.440308
"36.06171 -93.594776",36.06171 ,-93.594776
"36.061742 -93.741981",36.061742,-93.741981
"36.06179 -93.461401",36.06179 ,-93.461401
"36.06179 -93.742378",36.06179 ,-93.742378
"36.061822 -93.522148",36.061822,-93.522148
"36.061838 -93.458928",36.061838,-93.458928
"36.061838 -93.741847",36.061838,-93.741847
"36.061849 -93.569017",36.061849,-93.569017
"36.061881 -93.478251",36.061881,-93.478251
"36.061908 -93.459191",36.061908,-93.459191
"36.061919 -93.461288",36.061919,-93.461288
"36.061919 -93.523408",36.061919,-93.523408
"36.061931 -93.488947",36.061931,-93.488947
"36.061972 -93.594857",36.061972,-93.594857
"36.061999 -93.544389",36.061999,-93.544389
"36.06201 -93.461138",36.06201 ,-93.461138
"36.06201 -93.741289",36.06201 ,-93.741289
"36.062021 -93.45991",36.062021, -93.45991
"36.062048 -93.46095",36.062048, -93.46095
"36.06208 -93.504912",36.06208 ,-93.504912
"36.06209 -93.523532",36.06209 ,-93.523532
"36.062128 -93.743108",36.062128,-93.743108
"36.062139 -93.489071",36.062139,-93.489071
"36.06216 -93.440877",36.06216 ,-93.440877
"36.062241 -93.523676",36.062241,-93.523676
"36.062262 -93.74167",36.062262, -93.74167
"36.062268 -93.445769",36.062268,-93.445769
"36.062268 -93.544839",36.062268,-93.544839
"36.062332 -93.594911",36.062332,-93.594911
"36.06238 -93.523837",36.06238 ,-93.523837
"36.062391 -93.568722",36.062391,-93.568722
"36.062391 -93.741617",36.062391,-93.741617
"36.062418 -93.47824",36.062418, -93.47824
"36.062428 -93.74358",36.062428, -93.74358
"36.062439 -93.442277",36.062439,-93.442277
"36.062482 -93.441628",36.062482,-93.441628
"36.062509 -93.524009",36.062509,-93.524009
"36.06252 -93.521381",36.06252 ,-93.521381
"36.062552 -93.741429",36.062552,-93.741429
"36.062568 -93.458762",36.062568,-93.458762
"36.062589 -93.743752",36.062589,-93.743752
"36.062611 -93.744229",36.062611,-93.744229
"36.062632 -93.443017",36.062632,-93.443017
"36.062632 -93.444079",36.062632,-93.444079
"36.062632 -93.524197",36.062632,-93.524197
"36.062659 -93.443237",36.062659,-93.443237
"36.06267 -93.744208",36.06267 ,-93.744208
"36.062718 -93.52439",36.062718, -93.52439
"36.062729 -93.444439",36.062729,-93.444439
"36.062729 -93.743918",36.062729,-93.743918
"36.062729 -93.744127",36.062729,-93.744127
"36.06275 -93.743741",36.06275 ,-93.743741
"36.062772 -93.489071",36.062772,-93.489071
"36.062788 -93.520839",36.062788,-93.520839
"36.062799 -93.444557",36.062799,-93.444557
"36.062799 -93.652567",36.062799,-93.652567
"36.06282 -93.524647",36.06282 ,-93.524647
"36.062842 -93.758021",36.062842,-93.758021
"36.062852 -93.532919",36.062852,-93.532919
"36.062852 -93.740281",36.062852,-93.740281
"36.062868 -93.738629",36.062868,-93.738629
"36.06289 -93.524889",36.06289 ,-93.524889
"36.062922 -93.738301",36.062922,-93.738301
"36.062922 -93.778889",36.062922,-93.778889
"36.062927 -93.525087",36.062927,-93.525087
"36.06296 -93.525329",36.06296 ,-93.525329
"36.06297 -93.525457",36.06297 ,-93.525457
"36.06297 -93.526327",36.06297 ,-93.526327
"36.062981 -93.699211",36.062981,-93.699211
"36.062981 -93.69934",36.062981, -93.69934
"36.063002 -93.444557",36.063002,-93.444557
"36.063012 -93.623445",36.063012,-93.623445
"36.063029 -93.594868",36.063029,-93.594868
"36.06304 -93.527228",36.06304 ,-93.527228
"36.06304 -93.699098",36.06304 ,-93.699098
"36.063051 -93.652878",36.063051,-93.652878
"36.063051 -93.727728",36.063051,-93.727728
"36.063072 -93.52741",36.063072, -93.52741
"36.063078 -93.738039",36.063078,-93.738039
"36.063094 -93.520466",36.063094,-93.520466
"36.06311 -93.489457",36.06311 ,-93.489457
"36.06312 -93.50444",36.06312 , -93.50444
"36.063147 -93.458788",36.063147,-93.458788
"36.063158 -93.505218",36.063158,-93.505218
"36.063179 -93.525549",36.063179,-93.525549
"36.063201 -93.44498",36.063201, -93.44498
"36.063201 -93.545778",36.063201,-93.545778
"36.063228 -93.504247",36.063228,-93.504247
"36.063238 -93.700107",36.063238,-93.700107
"36.063238 -93.702687",36.063238,-93.702687
"36.063258 -93.703453",36.063258,-93.703453
"36.0269 -93.662121",36.0269 -,-93.662121
"36.026921 -93.475429",36.026921,-93.475429
"36.026932 -93.551598",36.026932,-93.551598
"36.026932 -93.552591",36.026932,-93.552591
"36.026948 -93.556217",36.026948,-93.556217
"36.026948 -93.6618",36.026948,8 -93.6618
"36.02697 -93.556378",36.02697 ,-93.556378
"36.027007 -93.578839",36.027007,-93.578839
"36.027029 -93.556791",36.027029,-93.556791
"36.027039 -93.58393",36.027039, -93.58393
"36.027039 -93.6019",36.027039,9 -93.6019
"36.027061 -93.551137",36.027061,-93.551137
"36.027072 -93.533327",36.027072,-93.533327
"36.027072 -93.557708",36.027072,-93.557708
"36.027082 -93.652691",36.027082,-93.652691
"36.027088 -93.478637",36.027088,-93.478637
"36.027088 -93.640519",36.027088,-93.640519
"36.027098 -93.617039",36.027098,-93.617039
"36.027109 -93.578748",36.027109,-93.578748
"36.02712 -93.640637",36.02712 ,-93.640637
"36.027141 -93.738371",36.027141,-93.738371
"36.027168 -93.583801",36.027168,-93.583801
"36.027168 -93.686299",36.027168,-93.686299
"36.02719 -93.475611",36.02719 ,-93.475611
"36.0272 -93.565621",36.0272 -,-93.565621
"36.027233 -93.616862",36.027233,-93.616862
"36.027259 -93.732057",36.027259,-93.732057
"36.02727 -93.435008",36.02727 ,-93.435008
"36.027292 -93.64098",36.027292, -93.64098
"36.027292 -93.65261",36.027292, -93.65261
"36.027302 -93.602158",36.027302,-93.602158
"36.027302 -93.732057",36.027302,-93.732057
"36.027308 -93.661338",36.027308,-93.661338
"36.027329 -93.559527",36.027329,-93.559527
"36.027329 -93.583179",36.027329,-93.583179
"36.027377 -93.68639",36.027377, -93.68639
"36.027399 -93.471148",36.027399,-93.471148
"36.02741 -93.671917",36.02741 ,-93.671917
"36.027431 -93.616438",36.027431,-93.616438
"36.027442 -93.579102",36.027442,-93.579102
"36.027452 -93.564012",36.027452,-93.564012
"36.02749 -93.471191",36.02749 ,-93.471191
"36.02749 -93.556571",36.02749 ,-93.556571
"36.027501 -93.51224",36.027501, -93.51224
"36.027528 -93.56222",36.027528, -93.56222
"36.027538 -93.475461",36.027538,-93.475461
"36.02757 -93.494387",36.02757 ,-93.494387
"36.027597 -93.578351",36.027597,-93.578351
"36.027597 -93.760408",36.027597,-93.760408
"36.027629 -93.533129",36.027629,-93.533129
"36.027629 -93.731639",36.027629,-93.731639
"36.02764 -93.471271",36.02764 ,-93.471271
"36.02764 -93.685907",36.02764 ,-93.685907
"36.027651 -93.512637",36.027651,-93.512637
"36.027659 -93.540029",36.027659,-93.540029
"36.027662 -93.580899",36.027662,-93.580899
"36.027672 -93.579348",36.027672,-93.579348
"36.027678 -93.513071",36.027678,-93.513071
"36.027678 -93.738527",36.027678,-93.738527
"36.027688 -93.556228",36.027688,-93.556228
"36.027699 -93.512932",36.027699,-93.512932
"36.027699 -93.615317",36.027699,-93.615317
"36.027721 -93.579542",36.027721,-93.579542
"36.027742 -93.561109",36.027742,-93.561109
"36.027742 -93.602678",36.027742,-93.602678
"36.02779 -93.615092",36.02779 ,-93.615092
"36.027812 -93.64164",36.027812, -93.64164
"36.027898 -93.555546",36.027898,-93.555546
"36.027898 -93.672432",36.027898,-93.672432
"36.027898 -93.760451",36.027898,-93.760451
"36.027951 -93.475037",36.027951,-93.475037
"36.027989 -93.47059",36.027989, -93.47059
"36.028021 -93.532941",36.028021,-93.532941
"36.028037 -93.642069",36.028037,-93.642069
"36.028102 -93.539807",36.028102,-93.539807
"36.02822 -93.738479",36.02822 ,-93.738479
"36.028241 -93.555498",36.028241,-93.555498
"36.028241 -93.660657",36.028241,-93.660657
"36.028289 -93.471727",36.028289,-93.471727
"36.028321 -93.672598",36.028321,-93.672598
"36.028321 -93.68506",36.028321, -93.68506
"36.028348 -93.475021",36.028348,-93.475021
"36.02837 -93.532732",36.02837 ,-93.532732
"36.02838 -93.651672",36.02838 ,-93.651672
"36.028391 -93.731918",36.028391,-93.731918
"36.028429 -93.480278",36.028429,-93.480278
"36.028429 -93.660598",36.028429,-93.660598
"36.028439 -93.471867",36.028439,-93.471867
"36.028485 -93.539801",36.028485,-93.539801
"36.028509 -93.60374",36.028509, -93.60374
"36.028509 -93.760328",36.028509,-93.760328
"36.02852 -93.469271",36.02852 ,-93.469271
"36.02852 -93.532608",36.02852 ,-93.532608
"36.028531 -93.55574",36.028531, -93.55574
"36.028541 -93.566731",36.028541,-93.566731
"36.028552 -93.651591",36.028552,-93.651591
"36.028558 -93.738151",36.028558,-93.738151
"36.028567 -93.555864",36.028567,-93.555864
"36.028579 -93.705031",36.028579,-93.705031
"36.0286 -93.495411",36.0286 -,-93.495411
"36.028622 -93.556051",36.028622,-93.556051
"36.028638 -93.731929",36.028638,-93.731929
"36.02867 -93.577267",36.02867 ,-93.577267
"36.02867 -93.651629",36.02867 ,-93.651629
"36.028692 -93.566957",36.028692,-93.566957
"36.028718 -93.568148",36.028718,-93.568148
"36.028729 -93.73239",36.028729, -93.73239
"36.02874 -93.472189",36.02874 ,-93.472189
"36.02874 -93.651677",36.02874 ,-93.651677
"36.028761 -93.567198",36.028761,-93.567198
"36.028786 -93.731858",36.028786,-93.731858
"36.028788 -93.568271",36.028788,-93.568271
"36.028799 -93.660539",36.028799,-93.660539
"36.02882 -93.532281",36.02882 ,-93.532281
"36.02882 -93.651827",36.02882 ,-93.651827
"36.028831 -93.731837",36.028831,-93.731837
"36.028869 -93.549249",36.028869,-93.549249
"36.028879 -93.496221",36.028879,-93.496221
"36.028901 -93.603891",36.028901,-93.603891
"36.028922 -93.480697",36.028922,-93.480697
"36.028928 -93.568351",36.028928,-93.568351
"36.028949 -93.436537",36.028949,-93.436537
"36.028949 -93.532099",36.028949,-93.532099
"36.028971 -93.46867",36.028971, -93.46867
"36.028971 -93.733779",36.028971,-93.733779
"36.028981 -93.644521",36.028981,-93.644521
"36.029008 -93.576639",36.029008,-93.576639
"36.029072 -93.472597",36.029072,-93.472597
"36.029072 -93.652852",36.029072,-93.652852
"36.029078 -93.672748",36.029078,-93.672748
"36.029089 -93.497697",36.029089,-93.497697
"36.029089 -93.66055",36.029089, -93.66055
"36.029099 -93.65459",36.029099, -93.65459
"36.02911 -93.576398",36.02911 ,-93.576398
"36.029121 -93.498378",36.029121,-93.498378
"36.029142 -93.436827",36.029142,-93.436827
"36.029201 -93.612388",36.029201,-93.612388
"36.029212 -93.509278",36.029212,-93.509278
"36.029228 -93.65467",36.029228, -93.65467
"36.029271 -93.548879",36.029271,-93.548879
"36.029282 -93.439321",36.029282,-93.439321
"36.029292 -93.760119",36.029292,-93.760119
"36.029298 -93.612157",36.029298,-93.612157
"36.029319 -93.737229",36.029319,-93.737229
"36.02933 -93.49687",36.02933 , -93.49687
"36.029341 -93.735029",36.029341,-93.735029
"36.029362 -93.654638",36.029362,-93.654638
"36.029368 -93.575717",36.029368,-93.575717
"36.029389 -93.603907",36.029389,-93.603907
"36.029389 -93.611927",36.029389,-93.611927
"36.02941 -93.509327",36.02941 ,-93.509327
"36.02941 -93.704511",36.02941 ,-93.704511
"36.029421 -93.440828",36.029421,-93.440828
"36.029432 -93.735759",36.029432,-93.735759
"36.029469 -93.61168",36.029469, -93.61168
"36.029469 -93.688809",36.029469,-93.688809
"36.029491 -93.64753",36.029491, -93.64753
"36.029502 -93.575277",36.029502,-93.575277
"36.029502 -93.655201",36.029502,-93.655201
"36.029518 -93.68882",36.029518, -93.68882
"36.029528 -93.441172",36.029528,-93.441172
"36.029528 -93.736907",36.029528,-93.736907
"36.02955 -93.548777",36.02955 ,-93.548777
"36.029561 -93.475322",36.029561,-93.475322
"36.029561 -93.48221",36.029561, -93.48221
"36.029561 -93.57496",36.029561, -93.57496
"36.029561 -93.688788",36.029561,-93.688788
"36.029582 -93.57327",36.029582, -93.57327
"36.029582 -93.57466",36.029582, -93.57466
"36.029612 -93.571263",36.029612,-93.571263
"36.02962 -93.57105",36.02962 , -93.57105
"36.02963 -93.603917",36.02963 ,-93.603917
"36.029668 -93.53102",36.029668, -93.53102
"36.029722 -93.603928",36.029722,-93.603928
"36.029732 -93.570229",36.029732,-93.570229
"36.029748 -93.49929",36.029748, -93.49929
"36.029802 -93.60373",36.029802, -93.60373
"36.029802 -93.704307",36.029802,-93.704307
"36.029807 -93.655121",36.029807,-93.655121
"36.029818 -93.530827",36.029818,-93.530827
"36.029861 -93.568319",36.029861,-93.568319
"36.029872 -93.473702",36.029872,-93.473702
"36.029875 -93.485142",36.029875,-93.485142
"36.029877 -93.483481",36.029877,-93.483481
"36.029877 -93.485648",36.029877,-93.485648
"36.029877 -93.56863",36.029877, -93.56863
"36.029909 -93.441461",36.029909,-93.441461
"36.029931 -93.569349",36.029931,-93.569349
"36.029942 -93.530672",36.029942,-93.530672
"36.029968 -93.655158",36.029968,-93.655158
"36.030049 -93.704227",36.030049,-93.704227
"36.03007 -93.499987",36.03007 ,-93.499987
"36.030102 -93.672807",36.030102,-93.672807
"36.030119 -93.731757",36.030119,-93.731757
"36.030129 -93.654949",36.030129,-93.654949
"36.03014 -93.487381",36.03014 ,-93.487381
"36.03014 -93.509777",36.03014 ,-93.509777
"36.03014 -93.604127",36.03014 ,-93.604127
"36.030161 -93.47404",36.030161, -93.47404
"36.030161 -93.660839",36.030161,-93.660839
"36.030172 -93.731558",36.030172,-93.731558
"36.030188 -93.655502",36.030188,-93.655502
"36.030188 -93.731752",36.030188,-93.731752
